inches,ram,weight,is_ips,is_touchscreen,res_width,res_height,storage_gb,has_ssd,has_hdd,ppi,company_Apple,company_Asus,company_Chuwi,company_Dell,company_Fujitsu,company_Google,company_Hp,company_Huawei,company_Lenovo,company_Lg,company_Mediacom,company_Microsoft,company_Msi,company_Razer,company_Samsung,company_Toshiba,company_Vero,company_Xiaomi,typename_Gaming,typename_Netbook,typename_Notebook,typename_Ultrabook,typename_Workstation,opsys_Chrome Os,opsys_Linux,opsys_Mac Os X,opsys_Macos,opsys_No Os,opsys_Windows 10,opsys_Windows 10 S,opsys_Windows 7,price
15.6,4.0,1.86,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,15392.592
13.3,16.0,1.3,1,1,3200,1800,1024.0,1,0,276.053530085501,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,95850.72
14.0,4.0,1.47,1,0,1920,1080,128.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,58874.4
12.5,8.0,1.26,0,0,1920,1080,256.0,1,0,176.23257360658386,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,88924.32
15.6,4.0,2.18,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,29762.208
15.6,8.0,2.2,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,63882.72
17.3,16.0,3.575,0,0,2560,1440,1536.0,1,1,169.78089942830815,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,146946.24
17.3,8.0,2.75,1,0,1920,1080,1152.0,1,1,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,74538.72
17.3,4.0,2.8,0,0,1600,900,1024.0,0,1,106.11306214269258,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,28238.4
15.6,4.0,2.23,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,32980.32
15.6,8.0,2.2,0,0,1366,768,256.0,1,0,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,59620.32
11.3,8.0,1.1,1,1,1920,1080,256.0,1,0,194.94753717542463,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,69210.72
15.6,16.0,2.5,1,0,1920,1080,1536.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,53226.72
12.5,8.0,1.36,0,1,1920,1080,256.0,1,0,176.23257360658386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,78438.816
15.6,8.0,2.2,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,36496.8
17.3,4.0,2.36,0,0,1600,900,1024.0,0,1,106.11306214269258,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,35111.52
14.0,4.0,1.68,0,0,1366,768,32.0,0,0,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,18594.72
15.6,8.0,2.0,1,0,1920,1080,8.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,119826.72
14.0,8.0,1.36,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,94572.0
13.3,8.0,1.2,0,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,77788.8
12.5,8.0,1.2,0,0,1920,1080,64.0,0,0,176.23257360658386,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,61751.52
14.0,8.0,1.7,1,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,79333.3872
17.3,16.0,3.575,1,0,3840,2160,1536.0,1,1,254.67134914246222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,150358.42440000002
13.3,8.0,1.24,0,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,101178.72
11.6,4.0,1.45,0,1,1366,768,256.0,1,0,135.0942111925629,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,41292.0
13.3,8.0,1.3,0,0,3200,1800,256.0,1,0,276.053530085501,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,67559.04
11.6,4.0,1.25,1,1,1366,768,32.0,0,0,135.0942111925629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20725.92
13.3,8.0,1.2,0,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,81784.8
12.5,8.0,1.36,1,0,1920,1080,256.0,1,0,176.23257360658386,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,93772.8
15.6,12.0,2.4,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,53759.52
12.5,8.0,1.1,0,1,1920,1080,512.0,1,0,176.23257360658386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,95371.2
15.6,8.0,2.04,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,45101.52
15.6,4.0,2.25,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,24808.2336
15.6,4.0,1.9,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,43956.0
15.6,4.0,2.04,0,0,1920,1080,500.0,0,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,36496.8
17.3,32.0,3.575,1,0,1920,1080,1280.0,1,1,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,150358.42440000002
15.6,6.0,2.4,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,37029.6
13.3,16.0,1.22,0,1,3200,1800,512.0,1,0,276.053530085501,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,101178.72
14.0,8.0,1.5,0,1,2560,1440,256.0,1,0,209.8006828649808,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,104587.5744
17.3,32.0,3.575,0,0,1920,1080,1280.0,1,1,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,149184.0
14.0,8.0,1.95,0,0,1920,1080,256.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,62870.4
17.3,16.0,2.73,0,0,1920,1080,1280.0,1,1,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,109218.672
15.6,8.0,2.04,1,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,52161.12
14.0,4.0,1.7,0,0,1366,768,508.0,0,0,111.93520355955211,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,53386.56
15.6,16.0,2.3,0,1,3840,2160,2560.0,1,1,282.42399616439724,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,95850.72
17.3,16.0,2.99,0,0,1920,1080,1280.0,1,1,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,93186.72
15.6,12.0,2.19,1,1,1920,1080,512.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,69210.72
13.3,4.0,1.2,0,0,1920,1080,128.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,63669.6
15.6,6.0,2.2,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,29250.72
